location_id,name,stars,rating,num_reviews,ranking_madrid,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
571346,Students Hostel Luis Velez,,4.1,49,#172 of 697 Specialty lodging in Madrid,,,,"Street Luis Velez de Guevara 2 Floor 3, Madrid Spain",+34 914 29 22 44,40.41341,-3.70236,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d571346-Reviews-Students_Hostel_Luis_Velez-Madrid.html
571354,Hostal Miralva,2,3.5,53,#388 of 498 hotels in Madrid,94,171,,"Valverde 32, 1st fl, left, 28004 Madrid Spain",+34 913 60 45 36,40.42048,-3.70216,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d571354-Reviews-Hostal_Miralva-Madrid.html
571362,Cats Hostel Madrid Sol,2,4.1,1489,#25 of 697 Specialty lodging in Madrid,45,342,,"Calle Cañizares 6, 28012 Madrid Spain",+34 913 69 28 07,40.41291,-3.701671,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d571362-Reviews-Cats_Hostel_Madrid_Sol-Madrid.html
571380,Alvaro Residencia,3,4.4,39,#124 of 697 Specialty lodging in Madrid,,,,"Conde Romanones, 8 ext, 20D, 28012 Madrid Spain",,40.41334,-3.70491,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d571380-Reviews-Alvaro_Residencia-Madrid.html
573488,voco Madrid - Las Tablas by IHG,4,3.8,369,#261 of 498 hotels in Madrid,94,298,$115,"Calle Maria Tubau 16, 28050 Madrid Spain",+34 913 58 64 00,40.512444,-3.67615,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d573488-Reviews-Voco_Madrid_Las_Tablas_by_IHG-Madrid.html
574787,Hotel Catalonia Goya,4,4.1,1164,#170 of 498 hotels in Madrid,186,421,$228,"Calle Goya 49, 28001 Madrid Spain",+34 917 81 49 49,40.42526,-3.682202,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d574787-Reviews-Hotel_Catalonia_Goya-Madrid.html
579178,TH Aravaca,3,3.1,115,#427 of 498 hotels in Madrid,87,188,,"Calle Alsasua 5, 28023 Madrid Spain",+34 913 57 16 00,40.46366,-3.799226,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d579178-Reviews-TH_Aravaca-Madrid.html
582392,Hotel Victoria 4 Puerta del Sol,3,3.9,1066,#204 of 498 hotels in Madrid,156,404,$181,"Calle de Victoria 4, 28012 Madrid Spain",+34 915 23 84 30,40.416397,-3.701755,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d582392-Reviews-Hotel_Victoria_4_Puerta_del_Sol-Madrid.html
585148,TÓTEM Madrid,4,4.5,391,#84 of 498 hotels in Madrid,343,611,$385,"CALLE DE HERMOSILLA, 23, 28001 Madrid Spain",+34 914 26 00 35,40.42655,-3.685471,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d585148-Reviews-TOTEM_Madrid-Madrid.html
586429,Hostal Los Alpes,1,4.1,373,#45 of 697 Specialty lodging in Madrid,71,144,,"C/ Fuencarral, 17 4º Planta, 28004 Madrid Spain",+34 689 59 59 72,40.421135,-3.701255,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d586429-Reviews-Hostal_Los_Alpes-Madrid.html
587150,Vincci Soho,4,4.3,3151,#40 of 498 hotels in Madrid,169,522,$245,"Calle del Prado, 18, 28014 Madrid Spain",+34 911 41 41 00,40.414790000000004,-3.69843,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d587150-Reviews-Vincci_Soho-Madrid.html
589532,VP SOGNIO Metropolitano,4,4.3,796,#145 of 498 hotels in Madrid,137,374,$190,"Avenida Reina Victoria, 12, 28003 Madrid Spain",+34 911 83 18 10,40.447067,-3.705539,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d589532-Reviews-VP_SOGNIO_Metropolitano-Madrid.html
589557,Petit Palace Alcala,4,4.2,1458,#75 of 498 hotels in Madrid,176,368,,"Calle de la Virgen de los Peligros, 2 Esquina Alcala 23, 28013 Madrid Spain",+34 689 06 37 90,40.418327,-3.699315,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d589557-Reviews-Petit_Palace_Alcala-Madrid.html
593190,Hotel Puerta América Madrid,5,4.1,3361,#238 of 498 hotels in Madrid,147,286,,"Avenida de América 41, 28002 Madrid Spain",+34 917 44 54 10,40.440685,-3.67011,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d593190-Reviews-Hotel_Puerta_America_Madrid-Madrid.html
593241,Hotel Abalu,3,3.4,517,#380 of 498 hotels in Madrid,107,389,,"Calle del Pez 19, 28004 Madrid Spain",+34 915 31 47 44,40.42395,-3.705847,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d593241-Reviews-Hotel_Abalu-Madrid.html
594226,Hostal Oriente,3,4.3,574,#129 of 498 hotels in Madrid,122,253,,"Calle Arenal 23, 28013 Madrid Spain",+34 915 48 03 14,40.417755,-3.708991,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d594226-Reviews-Hostal_Oriente-Madrid.html
594939,Hotel Madrisol,2,3.2,477,#395 of 498 hotels in Madrid,117,328,,"Calle Nunez de Arce 1 Junto a la Puerta del Sol, 28012 Madrid Spain",+34 915 21 20 19,40.415913,-3.701137,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d594939-Reviews-Hotel_Madrisol-Madrid.html
595745,Hostal El Pilar,2,3.7,276,#99 of 361 B&Bs / Inns in Madrid,73,221,,"Calle Carretas 13 Next Puerta del Sol, 28012 Madrid Spain",+34 915 31 26 26,40.41601,-3.703202,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d595745-Reviews-Hostal_El_Pilar-Madrid.html
596670,Occidental Madrid Este,4,4.4,1190,#124 of 498 hotels in Madrid,,,,"Calle Julian Camarillo 19-21, 28037 Madrid Spain",+34 913 87 94 00,40.434242,-3.630311,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d596670-Reviews-Occidental_Madrid_Este-Madrid.html
597233,Aparthotel Rosales,3,4,121,#319 of 498 hotels in Madrid,146,315,,"Calle Marques de Urquijo 23 Moncloa-Aravaca, 28008 Madrid Spain",+34 915 42 03 51,40.429684,-3.718752,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d597233-Reviews-Aparthotel_Rosales-Madrid.html
597370,AC Hotel by Marriott Aravaca,4,3.2,204,#393 of 498 hotels in Madrid,,,,"Camino De La Zarzuela, 28023 Madrid Spain",+34 917 40 06 80,40.464382,-3.785132,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d597370-Reviews-AC_Hotel_by_Marriott_Aravaca-Madrid.html
599363,Catalonia Las Cortes,4,4.7,2256,#31 of 498 hotels in Madrid,190,448,$392,"Calle del Prado 6, 28014 Madrid Spain",+34 913 89 60 51,40.414722,-3.69944,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d599363-Reviews-Catalonia_Las_Cortes-Madrid.html
599697,Hotel Miau,3,4,262,#241 of 498 hotels in Madrid,192,422,,"Calle Principe 26 Corner Pza. Santa Ana, 28012 Madrid Spain",+34 913 69 71 20,40.414555,-3.700426,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d599697-Reviews-Hotel_Miau-Madrid.html
600331,Petit Palace Tres Cruces,3,4.3,1716,#38 of 498 hotels in Madrid,130,316,$199,"Calle Tres Cruces 6, 28013 Madrid Spain",+34 608 31 91 66,40.419334,-3.702782,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d600331-Reviews-Petit_Palace_Tres_Cruces-Madrid.html
601728,Petit Palace Plaza del Carmen,4,4.3,1254,#63 of 498 hotels in Madrid,143,327,$213,"Plaza del Carmen 4, 28013 Madrid Spain",+34 676 05 67 27,40.41892,-3.702879,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d601728-Reviews-Petit_Palace_Plaza_del_Carmen-Madrid.html
605820,Don Pio,4,4.3,235,#242 of 498 hotels in Madrid,177,298,,"Avenida Pio XII 25, 28016 Madrid Spain",+34 913 53 07 80,40.46282,-3.676327,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d605820-Reviews-Don_Pio-Madrid.html
605821,Hostal Gran Vía 63 Rooms,3,3.7,178,#111 of 361 B&Bs / Inns in Madrid,95,295,,"Gran Via, 63 5th Floor, 28013 Madrid Spain",+34 917 58 11 32,40.422554,-3.709722,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d605821-Reviews-Hostal_Gran_Via_63_Rooms-Madrid.html
607162,Hotel Room Mate Alicia,3,4.5,1600,#87 of 498 hotels in Madrid,144,444,$288,"Calle Prado 2, 28014 Madrid Spain",+34 913 89 60 95,40.414482,-3.700112,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d607162-Reviews-Hotel_Room_Mate_Alicia-Madrid.html
607405,Petit Palace Plaza Espana,4,4.1,1298,#119 of 498 hotels in Madrid,174,466,,"Calle San Bernardo 3, 28013 Madrid Spain",+34 696 52 05 52,40.420887,-3.708359,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d607405-Reviews-Petit_Palace_Plaza_Espana-Madrid.html
609367,Hostal A. Nebrija,,3.8,4,#433 of 498 hotels in Madrid,,,,"Gran Via 67, 8th Floor, 28013 Madrid Spain",+34 915 47 73 19,40.4201,-3.7028,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d609367-Reviews-Hostal_A_Nebrija-Madrid.html
609391,Hostal Dominguez,1,3.8,66,#367 of 498 hotels in Madrid,100,164,,"Calle Santa Brigida 1, 28004 Madrid Spain",+34 915 32 15 47,40.42443,-3.70044,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d609391-Reviews-Hostal_Dominguez-Madrid.html
609396,Hostal Helena,2,2.7,126,#577 of 697 Specialty lodging in Madrid,,,,"Calle Gran Via 44 9th Floor, 28013 Madrid Spain",+34 915 21 75 85,40.4205,-3.7055,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d609396-Reviews-Hostal_Helena-Madrid.html
609397,Hostal Valencia,3,3.6,204,#341 of 498 hotels in Madrid,5487,5506,,"Calle Gran Via 44, 28013 Madrid Spain",+34 915 22 11 15,40.420395,-3.705575,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d609397-Reviews-Hostal_Valencia-Madrid.html
609561,Radisson Red Madrid,4,4.2,449,#165 of 498 hotels in Madrid,186,368,$243,"Calle Atocha 123, 28012 Madrid Spain",+34 912 98 48 00,40.410038,-3.693744,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d609561-Reviews-Radisson_Red_Madrid-Madrid.html
612251,Hotel Luze Castellana,3,3.8,724,#223 of 498 hotels in Madrid,139,276,$172,"C. de Julián Besteiro, 37, 28020 Madrid Spain",+34 915 79 97 38,40.458675,-3.695282,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d612251-Reviews-Hotel_Luze_Castellana-Madrid.html
612753,Hostal Luis XV,3,3.8,335,#73 of 697 Specialty lodging in Madrid,,,,"Calle Montera 47 8º Floor, 28013 Madrid Spain",+34 915 22 13 50,40.419888,-3.701818,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d612753-Reviews-Hostal_Luis_XV-Madrid.html
613013,Casa de Madrid,,4.4,162,#72 of 361 B&Bs / Inns in Madrid,319,406,,"Calle Arrieta 2 2a Planta 5 Puerta 2a, 28013 Madrid Spain",+34 660 34 24 27,40.41859,-3.70982,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d613013-Reviews-Casa_de_Madrid-Madrid.html
613461,Hostal Bruna,2,3.9,180,#90 of 697 Specialty lodging in Madrid,98,202,,"Calle Moratin 50, 28014 Madrid Spain",+34 914 29 47 01,40.412693,-3.694408,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d613461-Reviews-Hostal_Bruna-Madrid.html
615119,Hostal Alaska,1,3.8,167,#126 of 361 B&Bs / Inns in Madrid,82,308,,"Calle Espoz y Mina, 7 Left, Downtown, 28012 Madrid Spain",+34 915 24 92 08,40.415657,-3.701061,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d615119-Reviews-Hostal_Alaska-Madrid.html
620038,Room Mate Mario,2,4.4,2254,#108 of 498 hotels in Madrid,143,404,,"Calle Campomanes 4, 28013 Madrid Spain",+34 915 48 85 48,40.418842,-3.70933,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d620038-Reviews-Room_Mate_Mario-Madrid.html
620357,Ibis Madrid Aeropuerto Barajas,2,4,3485,#213 of 498 hotels in Madrid,98,259,,"49 Avenida General, 28042 Madrid Spain",+34 913 01 09 99,40.469894,-3.580735,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d620357-Reviews-Ibis_Madrid_Aeropuerto_Barajas-Madrid.html
620827,Hostal La Vera,1,3.6,97,#123 of 697 Specialty lodging in Madrid,87,232,,"Calle Magdalena 21, 28012 Madrid Spain",+34 913 69 17 38,40.41239,-3.70104,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d620827-Reviews-Hostal_La_Vera-Madrid.html
620971,Apartamentos Caballero de Gracia,3,4.7,154,#200 of 498 hotels in Madrid,,,,"Calle Caballero de Gracia 16, 28013 Madrid Spain",+34 650 65 05 01,40.419426,-3.700314,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d620971-Reviews-Apartamentos_Caballero_de_Gracia-Madrid.html
624796,Hostal Carrera,2,3.7,68,#142 of 361 B&Bs / Inns in Madrid,79,360,,"Carretera de San Jerónimo 30 3rd Floor, 28014 Madrid Spain",+34 914 29 68 08,40.41649,-3.69927,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d624796-Reviews-Hostal_Carrera-Madrid.html
626096,Cats Hostels,2,3.9,736,#42 of 697 Specialty lodging in Madrid,,,,"Calle Cabeza 24, 28012 Madrid Spain",+34 915 06 48 40,40.411892,-3.702027,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d626096-Reviews-Cats_Hostels-Madrid.html
626115,Albergue Miguel Ángel,1,5,1,#412 of 498 hotels in Madrid,124,547,,"Plaza Celenque no 1 Escalera 1 Planta 0 4 Izq. Plaza de Celenque No 1, 4 Izq, 28013 Madrid Spain",+34 600 57 79 90,40.41735,-3.70605,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d626115-Reviews-Albergue_Miguel_Angel-Madrid.html
626432,Hostal Tudescos,1,3.1,27,#313 of 697 Specialty lodging in Madrid,69,198,,"Corredera Baja de San Pablo 1, 2º Dcha, 28004 Madrid Spain",+34 915 31 52 66,40.422110000000004,-3.70418,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d626432-Reviews-Hostal_Tudescos-Madrid.html
629331,Sudamericana Hostal,,1.7,104,#692 of 697 Specialty lodging in Madrid,,,,"Paseo Prado 12, 28014 Madrid Spain",+34 914 29 25 64,40.41435,-3.69428,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d629331-Reviews-Sudamericana_Hostal-Madrid.html
629618,Hotel Hospes Puerta de Alcala,5,4.5,1088,#106 of 498 hotels in Madrid,360,670,$444,"Pl. De La Independencia, 3, 28001 Madrid Spain",+34 914 36 34 78,40.42062,-3.689282,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d629618-Reviews-Hotel_Hospes_Puerta_de_Alcala-Madrid.html
630822,Hostal Esparteros,1,4.1,120,#79 of 361 B&Bs / Inns in Madrid,109,326,,"4 Floor Calle Esparteros 12, 28012 Madrid Spain",+34 915 21 09 03,40.41562,-3.70535,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d630822-Reviews-Hostal_Esparteros-Madrid.html
631004,Suites Viena Plaza De España,3,4.6,2618,#21 of 498 hotels in Madrid,153,275,$171,"Calle Juan Alvarez Mendizabal 17 Junto a Plaza de España, 28008 Madrid Spain",+34 917 58 36 05,40.42487,-3.715009,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d631004-Reviews-Suites_Viena_Plaza_De_Espana-Madrid.html
631306,Hostal Matheu,2,3.3,227,#153 of 361 B&Bs / Inns in Madrid,83,337,,"Calle Victoria 6 Puerta del Sol, 28012 Madrid Spain",+34 915 21 49 43,40.416084,-3.701767,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d631306-Reviews-Hostal_Matheu-Madrid.html
631811,B&B HOTEL Madrid Aeropuerto T1-T2-T3,3,3.5,237,#346 of 498 hotels in Madrid,70,152,$78,"Calle Lola Flores 2, 28022 Madrid Spain",+34 917 48 16 57,40.44737,-3.543019,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d631811-Reviews-B_B_HOTEL_Madrid_Aeropuerto_T1_T2_T3-Madrid.html
632840,limehome Madrid Calle de Don Ramón de la Cruz,2,4.5,140,#295 of 498 hotels in Madrid,107,527,,"Calle de Don Ramón de la Cruz 41, 28001 Madrid Spain",+34 911 23 33 37,40.42895,-3.680405,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d632840-Reviews-Limehome_Madrid_Calle_de_Don_Ramon_de_la_Cruz-Madrid.html
634098,CH Las Murallas,1,3.6,144,#189 of 697 Specialty lodging in Madrid,69,167,,"Calle Fuencarral 23 4 Derecha, 28004 Madrid Spain",+34 910 58 56 23,40.421646,-3.701328,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d634098-Reviews-CH_Las_Murallas-Madrid.html
634402,Hostal Lido,1,4.1,97,#70 of 697 Specialty lodging in Madrid,86,178,,"Echegaray no 5, 20 izquierda, 28014 Madrid Spain",+34 914 29 62 07,40.41389,-3.699333,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d634402-Reviews-Hostal_Lido-Madrid.html
634752,Hostal Lamalonga,,3.4,41,#147 of 361 B&Bs / Inns in Madrid,151,346,,"Calle Gran Via 56, 28013 Madrid Spain",+34 915 47 68 94,40.42142,-3.70742,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d634752-Reviews-Hostal_Lamalonga-Madrid.html
638683,Hotel 4C Bravo Murillo,2,3.8,331,#287 of 498 hotels in Madrid,89,224,$116,"Calle Bravo Murillo 180, 28020 Madrid Spain",+34 915 67 08 82,40.4541,-3.702634,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d638683-Reviews-Hotel_4C_Bravo_Murillo-Madrid.html
638825,Hostal Camino,2,2,45,#641 of 697 Specialty lodging in Madrid,,,,"Calle Hortaleza 78 3ºpiso, 28004 Madrid Spain",+34 913 08 13 34,40.42349,-3.69866,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d638825-Reviews-Hostal_Camino-Madrid.html
644639,Hotel Exe Suites 33,3,4.1,712,#194 of 498 hotels in Madrid,124,352,,"Calle Leganitos 33, 28013 Madrid Spain",+34 917 58 38 50,40.422096,-3.710659,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d644639-Reviews-Hotel_Exe_Suites_33-Madrid.html
647458,Ac Hotel Madrid Feria,4,4,469,#243 of 498 hotels in Madrid,145,366,,"Via De Los Poblados, 3, 28033 Madrid Spain",+34 913 82 47 81,40.47481,-3.6344,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d647458-Reviews-Ac_Hotel_Madrid_Feria-Madrid.html
647998,Apartamentos El Tiempo,3,3.6,148,#136 of 697 Specialty lodging in Madrid,108,297,,"Calle de Barcelona 4-6, 28012 Madrid Spain",+34 915 23 08 18,40.415638,-3.702602,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d647998-Reviews-Apartamentos_El_Tiempo-Madrid.html
649202,Luz Madrid Rooms,2,4.2,640,#26 of 361 B&Bs / Inns in Madrid,101,187,,"Calle Fuentes 10 City center: Plaza de la Opera, 28013 Madrid Spain",+34 915 42 07 59,40.417423,-3.708593,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d649202-Reviews-Luz_Madrid_Rooms-Madrid.html
649828,Hilton Madrid Airport,4,4.2,4169,#179 of 498 hotels in Madrid,161,462,,"Avenida Hispanidad 2-4, 28042 Madrid Spain",+34 911 53 40 00,40.452126,-3.585733,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d649828-Reviews-Hilton_Madrid_Airport-Madrid.html
649831,AC Hotel Recoletos,4,4.2,650,#152 of 498 hotels in Madrid,332,524,,"Calle Recoletos, 18, 28001 Madrid Spain",+34 914 36 13 82,40.42282,-3.69104,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d649831-Reviews-AC_Hotel_Recoletos-Madrid.html
653686,Ibis Madrid Calle Alcalá,1,4.1,1352,#203 of 498 hotels in Madrid,82,201,$103,"Valentin Beato 20, 28037 Madrid Spain",+34 913-75-90-43,40.439354,-3.626311,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d653686-Reviews-Ibis_Madrid_Calle_Alcala-Madrid.html
654014,Hostal la Zona,1,4.2,247,#24 of 361 B&Bs / Inns in Madrid,135,220,,"Calle Valverde 7 1 And 2, 28004 Madrid Spain",+34 915 21 99 04,40.421024,-3.70214,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d654014-Reviews-Hostal_la_Zona-Madrid.html
654177,CH La Banezana,2,4,65,#146 of 697 Specialty lodging in Madrid,82,266,,"Calle de la Cruz 26, 1 Izquierda, 28012 Madrid Spain",+34 915 21 75 95,40.41489,-3.70273,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d654177-Reviews-CH_La_Banezana-Madrid.html
657188,Hostel Santa Ana Colors,2.5,3.9,245,#55 of 361 B&Bs / Inns in Madrid,81,208,,"Calle Huertas 14 2 Ext. Izda, 28012 Madrid Spain",+34 914 29 12 79,40.41387,-3.700523,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d657188-Reviews-Hostel_Santa_Ana_Colors-Madrid.html
658636,Hostal Triana,3,4.3,213,#52 of 697 Specialty lodging in Madrid,87,131,,"Calle Salud 13, 28013 Madrid Spain",+34 915 32 68 12,40.419376,-3.703472,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d658636-Reviews-Hostal_Triana-Madrid.html
661404,Hostal María Ronda,3,4.1,54,#107 of 697 Specialty lodging in Madrid,89,164,,"Calle de la Batalla de Torrijos 26, 28025 Madrid Spain",+34 914 66 00 20,40.384747,-3.741064,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d661404-Reviews-Hostal_Maria_Ronda-Madrid.html
662557,Hostal Santo Domingo,3,4.4,491,#31 of 697 Specialty lodging in Madrid,100,236,,"Calle de la Luna 6 Callao, 28004 Madrid Spain",+34 915 31 32 90,40.421677,-3.705133,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d662557-Reviews-Hostal_Santo_Domingo-Madrid.html
662558,Hotel Vincci Via 66,4,4.2,2293,#121 of 498 hotels in Madrid,154,510,$230,"Calle Gran Via 66, 28013 Madrid Spain",+34 915 50 42 99,40.42241,-3.708878,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d662558-Reviews-Hotel_Vincci_Via_66-Madrid.html
666069,Hostal Comercial,1,4.2,255,#290 of 498 hotels in Madrid,95,351,,"c/ Esparteros 12 - 2o, 28012 Madrid Spain",+34 915 22 66 30,40.415676,-3.705379,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d666069-Reviews-Hostal_Comercial-Madrid.html
666609,Hostal Esmeralda,2,4.1,192,#64 of 697 Specialty lodging in Madrid,86,193,,"Calle de Victoria 1 2nd Floor, 28012 Madrid Spain",+34 915 21 00 77,40.416595,-3.701575,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d666609-Reviews-Hostal_Esmeralda-Madrid.html
668302,Hostal Lauria,2,4.4,188,#191 of 498 hotels in Madrid,100,305,,"Calle Gran Via 50, 28013 Madrid Spain",+34 915 41 91 82,40.420803,-3.706668,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d668302-Reviews-Hostal_Lauria-Madrid.html
670449,Eco Alcala Suites,4,3.7,396,#324 of 498 hotels in Madrid,110,255,,"Calle Santa Leonor 24, 28037 Madrid Spain",+34 914 40 10 54,40.43753,-3.63163,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d670449-Reviews-Eco_Alcala_Suites-Madrid.html
673345,Hostal EL Catal,2,3.9,53,#386 of 498 hotels in Madrid,99,178,,"Hortaleza 17 20 Izquierda, 28004 Madrid Spain",+34 915 32 30 17,40.421474,-3.70035,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d673345-Reviews-Hostal_EL_Catal-Madrid.html
674679,Colors Hostal Madrid,,2.9,34,#460 of 498 hotels in Madrid,,,,"Calle Fuencarral 14, 28004 Madrid Spain",+34 915 21 46 46,40.42127,-3.70109,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d674679-Reviews-Colors_Hostal_Madrid-Madrid.html
675157,Room Mate Oscar,3,4.4,3496,#53 of 498 hotels in Madrid,173,440,$233,"Plaza de Pedro Zerolo 12, 28004 Madrid Spain",+34 911 16 11 99,40.420635,-3.699006,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d675157-Reviews-Room_Mate_Oscar-Madrid.html
677860,Hotel Durval Puerta de Alcala,4,4,2,#434 of 498 hotels in Madrid,,,,"Calle Salustiano Olozaga 12, 28001 Madrid Spain",+34 915 75 20 00,40.42052,-3.69036,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d677860-Reviews-Hotel_Durval_Puerta_de_Alcala-Madrid.html
677925,Hostal Maria Luisa,2,3.8,177,#99 of 697 Specialty lodging in Madrid,95,300,,"Calle Hortaleza, 19, 28004 Madrid Spain",+34 915 21 16 30,40.421585,-3.700271,OTHER,https://www.tripadvisor.com/Hotel_Review-g187514-d677925-Reviews-Hostal_Maria_Luisa-Madrid.html
734930,Hostal America,2,3.6,174,#364 of 498 hotels in Madrid,81,260,,"Calle Hortaleza 19 50 Piso, 28004 Madrid Spain",+34 915 22 64 48,40.42158,-3.700296,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d734930-Reviews-Hostal_America-Madrid.html
737257,Hotel 4C Puerta Europa,1,3.7,116,#352 of 498 hotels in Madrid,89,213,,"Calle Bravo Murillo 364, 28020 Madrid Spain",+34 915 79 60 77,40.465145,-3.693025,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d737257-Reviews-Hotel_4C_Puerta_Europa-Madrid.html
754596,Hotel Suites Feria,4,3,174,#383 of 498 hotels in Madrid,83,317,$117,"C. del Moscatelar, 31, 28043 Madrid Spain",+34 656 18 70 03,40.457355,-3.646756,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187514-d754596-Reviews-Hotel_Suites_Feria-Madrid.html
788560,B&B Punto Azul,,0,0,,,,,"Camino Manzanares 49 Hoyo de Manzanares, 28240 Madrid Spain",,40.62863,-3.90039,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d788560-Reviews-B_B_Punto_Azul-Madrid.html
811618,Flat5Madrid,3,4.2,387,#28 of 361 B&Bs / Inns in Madrid,63,217,,"Calle San Bernardo 55 5th Left, 28015 Madrid Spain",+34 911 27 24 00,40.425774,-3.707331,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d811618-Reviews-Flat5Madrid-Madrid.html
939097,Hostal Ana Belen,2,4.2,103,#61 of 361 B&Bs / Inns in Madrid,145,149,,"Calle Espoz y Mina 2 y Planta 4 Puerta 1 Puerta del Sol, 28012 Madrid Spain",+34 915 32 94 44,40.416805,-3.702753,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d939097-Reviews-Hostal_Ana_Belen-Madrid.html
943395,Hostal Jerez,3,3.9,323,#50 of 361 B&Bs / Inns in Madrid,,,,"Calle Montera 47-6, 28013 Madrid Spain",+34 915 32 75 65,40.420116,-3.701846,BB,https://www.tripadvisor.com/Hotel_Review-g187514-d943395-Reviews-Hostal_Jerez-Madrid.html
